library,N,l2_error,max_error,rt_error
MKL,981,4.164e-16,3.622e-16,1.432e-15
VectorFFT,982,6.073e-16,8.608e-16,1.261e-15
MKL,982,4.061e-16,5.130e-16,1.469e-15
VectorFFT,983,6.017e-16,9.594e-16,1.468e-15
MKL,983,4.218e-16,4.166e-16,1.488e-15
VectorFFT,984,1.444e-15,1.501e-15,4.565e-15
MKL,984,2.509e-16,2.907e-16,7.697e-16
VectorFFT,985,7.469e-16,8.861e-16,1.745e-15
MKL,985,4.101e-16,3.984e-16,1.126e-15
VectorFFT,986,1.425e-15,1.704e-15,4.560e-15
MKL,986,2.574e-16,2.537e-16,7.699e-16
VectorFFT,987,1.771e-15,2.487e-15,6.294e-15
MKL,987,3.243e-16,4.122e-16,1.004e-15
VectorFFT,988,9.366e-16,1.200e-15,2.663e-15
MKL,988,2.729e-16,3.012e-16,7.742e-16
VectorFFT,989,1.924e-15,3.559e-15,6.584e-15
MKL,989,3.967e-16,4.592e-16,1.484e-15
VectorFFT,990,7.056e-16,6.597e-16,2.031e-15
MKL,990,2.851e-16,2.574e-16,8.236e-16
VectorFFT,991,6.053e-16,6.934e-16,1.493e-15
MKL,991,4.415e-16,4.448e-16,1.373e-15
VectorFFT,992,1.541e-15,1.652e-15,4.929e-15
MKL,992,2.272e-16,2.518e-16,6.497e-16
VectorFFT,993,6.134e-16,1.034e-15,1.607e-15
MKL,993,4.068e-16,4.478e-16,1.388e-15
VectorFFT,994,6.263e-16,9.414e-16,1.347e-15
MKL,994,2.894e-16,3.992e-16,8.854e-16
VectorFFT,995,5.964e-16,6.775e-16,1.564e-15
MKL,995,4.247e-16,5.263e-16,1.328e-15
VectorFFT,996,7.228e-16,8.515e-16,1.802e-15
MKL,996,2.844e-16,3.689e-16,8.287e-16
VectorFFT,997,6.242e-16,8.764e-16,1.394e-15
MKL,997,4.283e-16,4.148e-16,1.352e-15
VectorFFT,998,5.960e-16,8.119e-16,1.314e-15
MKL,998,4.146e-16,5.890e-16,1.243e-15
VectorFFT,999,1.572e-15,2.149e-15,5.456e-15
MKL,999,4.411e-16,3.986e-16,1.498e-15
VectorFFT,1000,3.868e-16,5.910e-16,8.437e-16
MKL,1000,2.653e-16,3.199e-16,7.574e-16
VectorFFT,1001,8.838e-16,1.032e-15,2.845e-15
MKL,1001,2.886e-16,3.137e-16,8.653e-16
VectorFFT,1002,7.547e-16,1.179e-15,1.772e-15
MKL,1002,4.052e-16,4.778e-16,1.270e-15
VectorFFT,1003,5.896e-16,9.033e-16,1.476e-15
MKL,1003,3.444e-16,3.793e-16,1.106e-15
VectorFFT,1004,5.665e-16,6.093e-16,1.703e-15
MKL,1004,4.199e-16,4.614e-16,1.266e-15
VectorFFT,1005,6.102e-16,6.339e-16,1.390e-15
MKL,1005,3.191e-16,3.150e-16,1.071e-15
VectorFFT,1006,6.013e-16,6.028e-16,1.494e-15
MKL,1006,4.176e-16,3.812e-16,1.469e-15
VectorFFT,1007,7.485e-16,8.827e-16,1.600e-15
MKL,1007,3.371e-16,3.423e-16,1.030e-15
VectorFFT,1008,5.277e-16,6.025e-16,1.214e-15
MKL,1008,2.445e-16,2.488e-16,7.327e-16
VectorFFT,1009,7.320e-16,1.000e-15,1.668e-15
MKL,1009,4.222e-16,4.869e-16,1.270e-15
VectorFFT,1010,5.874e-16,6.636e-16,1.479e-15
MKL,1010,3.088e-16,3.941e-16,9.081e-16
VectorFFT,1011,5.958e-16,6.953e-16,1.558e-15
MKL,1011,4.304e-16,4.824e-16,1.427e-15
VectorFFT,1012,1.079e-15,1.662e-15,3.797e-15
MKL,1012,2.371e-16,2.576e-16,6.749e-16
VectorFFT,1013,7.377e-16,1.042e-15,1.899e-15
MKL,1013,4.489e-16,4.747e-16,1.586e-15
VectorFFT,1014,9.634e-16,1.514e-15,4.041e-15
MKL,1014,2.589e-16,3.270e-16,7.894e-16
VectorFFT,1015,1.117e-15,1.958e-15,3.718e-15
MKL,1015,3.952e-16,4.038e-16,1.155e-15
VectorFFT,1016,5.898e-16,1.008e-15,1.414e-15
MKL,1016,3.047e-16,4.178e-16,9.395e-16
VectorFFT,1017,7.326e-16,9.024e-16,2.007e-15
MKL,1017,4.204e-16,5.490e-16,1.604e-15
VectorFFT,1018,6.011e-16,7.195e-16,1.571e-15
MKL,1018,4.075e-16,3.370e-16,1.315e-15
VectorFFT,1019,7.333e-16,1.136e-15,1.591e-15
MKL,1019,4.502e-16,5.361e-16,1.434e-15
VectorFFT,1020,8.632e-16,1.209e-15,2.280e-15
MKL,1020,2.633e-16,2.892e-16,9.201e-16
VectorFFT,1021,7.770e-16,9.188e-16,1.752e-15
MKL,1021,4.320e-16,4.513e-16,1.145e-15
VectorFFT,1022,5.961e-16,7.687e-16,1.279e-15
MKL,1022,3.017e-16,3.474e-16,9.459e-16
VectorFFT,1023,1.379e-15,1.913e-15,5.396e-15
MKL,1023,2.966e-16,4.227e-16,8.384e-16
VectorFFT,1024,1.906e-16,2.246e-16,5.000e-16
MKL,1024,1.907e-16,2.340e-16,5.556e-16
VectorFFT,1025,1.476e-15,1.996e-15,5.342e-15
MKL,1025,3.998e-16,4.264e-16,1.166e-15
VectorFFT,1026,8.650e-16,1.049e-15,2.476e-15
MKL,1026,2.791e-16,3.043e-16,9.269e-16
VectorFFT,1027,5.454e-16,1.071e-15,1.178e-15
MKL,1027,3.400e-16,3.731e-16,1.170e-15
VectorFFT,1028,5.621e-16,8.905e-16,1.192e-15
MKL,1028,4.284e-16,5.908e-16,1.317e-15
VectorFFT,1029,5.045e-16,8.035e-16,1.596e-15
MKL,1029,2.909e-16,3.626e-16,7.910e-16
VectorFFT,1030,5.616e-16,7.187e-16,1.244e-15
MKL,1030,3.247e-16,4.682e-16,9.740e-16
VectorFFT,1031,5.619e-16,7.654e-16,1.315e-15
MKL,1031,4.451e-16,4.180e-16,1.282e-15
VectorFFT,1032,1.622e-15,2.210e-15,5.114e-15
MKL,1032,2.561e-16,3.446e-16,8.549e-16
VectorFFT,1033,2.894e-15,3.034e-15,9.094e-15
MKL,1033,4.480e-16,4.768e-16,1.347e-15
VectorFFT,1034,1.794e-15,2.296e-15,7.012e-15
MKL,1034,2.857e-16,2.960e-16,8.749e-16
VectorFFT,1035,1.113e-15,1.609e-15,3.479e-15
MKL,1035,4.046e-16,4.708e-16,1.184e-15
VectorFFT,1036,1.532e-15,2.561e-15,5.948e-15
MKL,1036,2.447e-16,4.249e-16,8.793e-16
VectorFFT,1037,5.554e-16,6.131e-16,1.301e-15
MKL,1037,3.001e-16,3.554e-16,8.852e-16
VectorFFT,1038,5.536e-16,5.831e-16,1.354e-15
MKL,1038,4.527e-16,5.591e-16,1.604e-15
VectorFFT,1039,5.508e-16,5.584e-16,1.142e-15
MKL,1039,4.576e-16,3.462e-16,1.257e-15
VectorFFT,1040,6.972e-16,1.039e-15,2.569e-15
MKL,1040,2.520e-16,3.568e-16,8.582e-16
VectorFFT,1041,5.489e-16,8.130e-16,1.276e-15
MKL,1041,4.646e-16,4.428e-16,1.542e-15
VectorFFT,1042,5.481e-16,6.232e-16,1.295e-15
MKL,1042,4.439e-16,3.662e-16,1.394e-15
VectorFFT,1043,5.470e-16,5.938e-16,1.271e-15
MKL,1043,4.370e-16,4.232e-16,1.192e-15
VectorFFT,1044,1.182e-15,1.819e-15,3.708e-15
MKL,1044,2.564e-16,3.468e-16,8.903e-16
VectorFFT,1045,9.072e-16,1.168e-15,3.379e-15
MKL,1045,2.875e-16,3.370e-16,9.066e-16
VectorFFT,1046,5.649e-16,8.113e-16,1.139e-15
MKL,1046,4.491e-16,5.270e-16,1.445e-15
VectorFFT,1047,5.706e-16,7.982e-16,1.307e-15
MKL,1047,4.646e-16,5.855e-16,1.471e-15
VectorFFT,1048,5.409e-16,6.530e-16,1.196e-15
MKL,1048,3.189e-16,3.749e-16,9.459e-16
VectorFFT,1049,5.411e-16,5.798e-16,1.162e-15
MKL,1049,4.514e-16,4.155e-16,1.333e-15
VectorFFT,1050,4.669e-16,6.052e-16,1.618e-15
MKL,1050,2.814e-16,3.421e-16,8.383e-16
VectorFFT,1051,1.660e-15,1.422e-15,5.741e-15
MKL,1051,4.399e-16,3.911e-16,1.428e-15
VectorFFT,1052,5.384e-16,6.173e-16,1.071e-15
MKL,1052,4.568e-16,3.791e-16,1.246e-15
VectorFFT,1053,9.382e-16,1.122e-15,2.404e-15
MKL,1053,4.474e-16,5.350e-16,1.403e-15
VectorFFT,1054,1.597e-15,1.887e-15,4.566e-15
MKL,1054,2.650e-16,2.812e-16,8.385e-16
VectorFFT,1055,5.260e-16,7.992e-16,1.275e-15
MKL,1055,4.543e-16,5.100e-16,1.336e-15
VectorFFT,1056,6.575e-16,7.819e-16,1.867e-15
MKL,1056,2.379e-16,2.687e-16,7.255e-16
VectorFFT,1057,5.507e-16,8.131e-16,1.203e-15
MKL,1057,4.587e-16,4.726e-16,1.444e-15
VectorFFT,1058,1.576e-15,2.334e-15,4.640e-15
MKL,1058,2.772e-16,3.209e-16,8.605e-16
VectorFFT,1059,5.417e-16,8.805e-16,1.400e-15
MKL,1059,4.810e-16,5.764e-16,1.557e-15
VectorFFT,1060,5.438e-16,6.388e-16,1.138e-15
MKL,1060,2.730e-16,3.726e-16,7.969e-16
VectorFFT,1061,5.691e-16,7.070e-16,1.472e-15
MKL,1061,4.780e-16,5.523e-16,1.553e-15
VectorFFT,1062,5.539e-16,7.006e-16,1.172e-15
MKL,1062,2.743e-16,3.256e-16,7.996e-16
VectorFFT,1063,5.679e-16,9.891e-16,1.446e-15
MKL,1063,4.573e-16,4.762e-16,1.550e-15
VectorFFT,1064,7.385e-16,1.132e-15,2.750e-15
MKL,1064,2.564e-16,3.115e-16,9.122e-16
VectorFFT,1065,5.242e-16,6.650e-16,1.213e-15
MKL,1065,3.882e-16,4.467e-16,9.810e-16
VectorFFT,1066,1.637e-15,2.311e-15,6.323e-15
MKL,1066,2.696e-16,3.557e-16,8.136e-16
VectorFFT,1067,6.222e-16,9.359e-16,1.390e-15
MKL,1067,4.548e-16,5.324e-16,1.320e-15
VectorFFT,1068,5.505e-16,8.565e-16,1.029e-15
MKL,1068,2.937e-16,3.738e-16,1.038e-15
VectorFFT,1069,5.566e-16,6.676e-16,1.250e-15
MKL,1069,4.421e-16,4.958e-16,1.583e-15
VectorFFT,1070,5.939e-16,6.234e-16,1.283e-15
MKL,1070,3.324e-16,3.738e-16,9.470e-16
VectorFFT,1071,9.287e-16,1.210e-15,2.832e-15
MKL,1071,3.485e-16,3.161e-16,9.437e-16
VectorFFT,1072,5.563e-16,6.031e-16,1.158e-15
MKL,1072,2.610e-16,2.867e-16,7.168e-16
VectorFFT,1073,1.767e-15,2.246e-15,6.644e-15
MKL,1073,3.348e-16,3.153e-16,9.801e-16
VectorFFT,1074,5.921e-16,7.059e-16,1.103e-15
MKL,1074,4.592e-16,4.256e-16,1.481e-15
VectorFFT,1075,1.623e-15,1.949e-15,5.370e-15
MKL,1075,3.163e-16,3.724e-16,9.063e-16
VectorFFT,1076,5.387e-16,6.762e-16,1.461e-15
MKL,1076,4.588e-16,6.799e-16,1.517e-15
VectorFFT,1077,5.731e-16,6.502e-16,1.156e-15
MKL,1077,4.440e-16,4.347e-16,1.539e-15
VectorFFT,1078,6.556e-16,7.255e-16,2.148e-15
MKL,1078,2.682e-16,2.461e-16,8.894e-16
VectorFFT,1079,5.540e-16,7.934e-16,1.337e-15
MKL,1079,3.222e-16,3.243e-16,9.589e-16
VectorFFT,1080,6.152e-16,7.658e-16,1.747e-15
MKL,1080,2.514e-16,2.506e-16,7.102e-16
VectorFFT,1081,1.935e-15,2.372e-15,5.731e-15
MKL,1081,3.729e-16,4.163e-16,1.001e-15
VectorFFT,1082,5.416e-16,8.270e-16,1.108e-15
MKL,1082,4.395e-16,4.936e-16,1.511e-15
VectorFFT,1083,9.857e-16,1.314e-15,3.046e-15
MKL,1083,3.255e-16,3.747e-16,1.065e-15
VectorFFT,1084,5.425e-16,7.178e-16,1.257e-15
MKL,1084,4.377e-16,5.802e-16,1.526e-15
VectorFFT,1085,1.287e-15,1.684e-15,4.377e-15
MKL,1085,3.577e-16,4.566e-16,8.870e-16
VectorFFT,1086,5.564e-16,9.428e-16,1.120e-15
MKL,1086,4.469e-16,4.650e-16,1.403e-15
VectorFFT,1087,5.550e-16,8.258e-16,1.216e-15
MKL,1087,4.633e-16,5.187e-16,1.532e-15
VectorFFT,1088,7.971e-16,1.134e-15,2.313e-15
MKL,1088,2.229e-16,3.031e-16,6.315e-16
VectorFFT,1089,8.335e-16,1.323e-15,2.035e-15
MKL,1089,3.797e-16,4.548e-16,1.158e-15
VectorFFT,1090,5.800e-16,8.210e-16,1.232e-15
MKL,1090,3.232e-16,4.975e-16,9.657e-16
VectorFFT,1091,5.649e-16,9.131e-16,1.146e-15
MKL,1091,4.532e-16,4.549e-16,1.314e-15
VectorFFT,1092,7.726e-16,8.864e-16,2.546e-15
MKL,1092,2.518e-16,2.737e-16,7.138e-16
VectorFFT,1093,1.981e-15,3.010e-15,5.510e-15
MKL,1093,4.554e-16,4.582e-16,1.536e-15
VectorFFT,1094,5.680e-16,5.561e-16,1.391e-15
MKL,1094,4.610e-16,4.638e-16,1.541e-15
VectorFFT,1095,5.400e-16,5.411e-16,1.138e-15
MKL,1095,4.522e-16,4.014e-16,1.613e-15
VectorFFT,1096,5.601e-16,6.892e-16,1.262e-15
MKL,1096,3.183e-16,4.549e-16,1.050e-15
VectorFFT,1097,5.496e-16,6.625e-16,1.370e-15
MKL,1097,4.515e-16,4.350e-16,1.360e-15
VectorFFT,1098,5.290e-16,6.961e-16,1.167e-15
MKL,1098,3.050e-16,3.581e-16,8.493e-16
VectorFFT,1099,5.528e-16,6.953e-16,1.255e-15
MKL,1099,4.590e-16,4.854e-16,1.570e-15
VectorFFT,1100,5.755e-16,6.948e-16,1.295e-15
MKL,1100,2.632e-16,2.606e-16,7.172e-16
VectorFFT,1101,5.479e-16,5.803e-16,1.237e-15
MKL,1101,4.698e-16,4.732e-16,1.544e-15
VectorFFT,1102,1.406e-15,1.317e-15,5.147e-15
MKL,1102,2.578e-16,2.601e-16,8.961e-16
VectorFFT,1103,5.325e-16,6.529e-16,1.365e-15
MKL,1103,4.550e-16,5.047e-16,1.358e-15
VectorFFT,1104,1.023e-15,1.358e-15,4.131e-15
MKL,1104,2.397e-16,2.552e-16,7.421e-16
VectorFFT,1105,1.015e-15,1.139e-15,3.149e-15
MKL,1105,3.141e-16,2.505e-16,7.980e-16
VectorFFT,1106,5.616e-16,7.135e-16,1.260e-15
MKL,1106,3.364e-16,3.982e-16,9.896e-16
VectorFFT,1107,1.564e-15,2.450e-15,4.775e-15
MKL,1107,3.237e-16,5.260e-16,1.122e-15
VectorFFT,1108,5.539e-16,6.404e-16,1.317e-15
MKL,1108,4.533e-16,4.258e-16,1.597e-15
VectorFFT,1109,5.544e-16,6.641e-16,1.174e-15
MKL,1109,4.647e-16,4.440e-16,1.477e-15
VectorFFT,1110,1.489e-15,2.384e-15,5.993e-15
MKL,1110,2.715e-16,2.704e-16,8.810e-16
VectorFFT,1111,5.632e-16,9.422e-16,1.194e-15
MKL,1111,4.548e-16,3.968e-16,1.467e-15
VectorFFT,1112,5.688e-16,6.490e-16,1.183e-15
MKL,1112,3.336e-16,4.254e-16,9.676e-16
VectorFFT,1113,5.402e-16,5.815e-16,1.287e-15
MKL,1113,3.232e-16,2.528e-16,9.106e-16
VectorFFT,1114,5.712e-16,7.001e-16,1.350e-15
MKL,1114,4.657e-16,4.803e-16,1.215e-15
VectorFFT,1115,5.352e-16,6.574e-16,1.287e-15
MKL,1115,4.631e-16,4.840e-16,1.283e-15
VectorFFT,1116,1.362e-15,1.725e-15,3.906e-15
MKL,1116,2.533e-16,3.058e-16,7.374e-16
VectorFFT,1117,2.415e-15,2.923e-15,6.947e-15
MKL,1117,4.700e-16,4.551e-16,1.642e-15
VectorFFT,1118,1.804e-15,2.730e-15,7.227e-15
MKL,1118,2.610e-16,3.225e-16,8.082e-16
VectorFFT,1119,5.555e-16,6.283e-16,1.178e-15
MKL,1119,4.558e-16,5.291e-16,1.489e-15
VectorFFT,1120,3.878e-16,4.100e-16,8.225e-16
MKL,1120,2.468e-16,2.600e-16,7.204e-16
VectorFFT,1121,5.695e-16,6.308e-16,1.440e-15
MKL,1121,3.127e-16,3.346e-16,9.242e-16
VectorFFT,1122,9.493e-16,1.225e-15,2.836e-15
MKL,1122,3.025e-16,3.272e-16,8.839e-16
VectorFFT,1123,1.642e-15,1.547e-15,4.151e-15
MKL,1123,4.622e-16,4.298e-16,1.451e-15
VectorFFT,1124,5.071e-16,8.666e-16,1.330e-15
MKL,1124,4.753e-16,7.172e-16,1.621e-15
VectorFFT,1125,5.671e-16,7.343e-16,1.888e-15
MKL,1125,5.165e-16,5.106e-16,1.532e-15
VectorFFT,1126,5.638e-16,5.162e-16,1.321e-15
MKL,1126,4.634e-16,4.148e-16,1.615e-15
VectorFFT,1127,1.003e-15,1.833e-15,2.813e-15
MKL,1127,3.209e-16,3.427e-16,9.442e-16
VectorFFT,1128,1.811e-15,1.967e-15,5.634e-15
MKL,1128,2.559e-16,2.964e-16,7.653e-16
VectorFFT,1129,5.605e-16,6.593e-16,1.139e-15
MKL,1129,4.464e-16,4.657e-16,1.280e-15
VectorFFT,1130,5.514e-16,8.573e-16,1.104e-15
MKL,1130,3.452e-16,4.504e-16,1.033e-15
VectorFFT,1131,1.267e-15,1.508e-15,3.542e-15
MKL,1131,3.970e-16,5.588e-16,1.219e-15
VectorFFT,1132,5.529e-16,8.528e-16,1.186e-15
MKL,1132,4.633e-16,5.177e-16,1.423e-15
VectorFFT,1133,5.828e-16,6.937e-16,1.109e-15
MKL,1133,4.525e-16,4.345e-16,1.427e-15
VectorFFT,1134,5.932e-16,7.832e-16,1.537e-15
MKL,1134,2.916e-16,3.328e-16,9.418e-16
VectorFFT,1135,5.446e-16,7.146e-16,1.281e-15
MKL,1135,4.681e-16,4.882e-16,1.432e-15
VectorFFT,1136,5.364e-16,6.603e-16,1.314e-15
MKL,1136,2.650e-16,2.705e-16,8.096e-16
VectorFFT,1137,5.410e-16,5.988e-16,1.161e-15
MKL,1137,4.530e-16,4.678e-16,1.308e-15
VectorFFT,1138,5.624e-16,7.827e-16,1.377e-15
MKL,1138,4.598e-16,5.780e-16,1.500e-15
VectorFFT,1139,5.319e-16,5.697e-16,1.160e-15
MKL,1139,3.019e-16,3.160e-16,8.561e-16
VectorFFT,1140,7.863e-16,1.059e-15,2.390e-15
MKL,1140,2.571e-16,2.819e-16,7.343e-16
VectorFFT,1141,5.711e-16,7.149e-16,1.416e-15
MKL,1141,4.685e-16,4.775e-16,1.544e-15
VectorFFT,1142,5.613e-16,6.585e-16,1.272e-15
MKL,1142,4.705e-16,4.789e-16,1.430e-15
VectorFFT,1143,5.573e-16,7.352e-16,1.190e-15
MKL,1143,4.890e-16,5.480e-16,1.539e-15
VectorFFT,1144,8.568e-16,1.143e-15,2.565e-15
MKL,1144,2.436e-16,2.542e-16,8.646e-16
VectorFFT,1145,5.457e-16,6.539e-16,1.170e-15
MKL,1145,4.692e-16,4.910e-16,1.492e-15
VectorFFT,1146,5.452e-16,6.821e-16,1.270e-15
MKL,1146,4.517e-16,6.444e-16,1.474e-15
VectorFFT,1147,2.059e-15,3.060e-15,6.865e-15
MKL,1147,2.951e-16,3.593e-16,8.936e-16
VectorFFT,1148,1.462e-15,2.409e-15,5.910e-15
MKL,1148,2.571e-16,2.984e-16,7.405e-16
VectorFFT,1149,5.367e-16,7.199e-16,1.480e-15
MKL,1149,4.821e-16,4.905e-16,1.670e-15
VectorFFT,1150,1.048e-15,1.741e-15,3.350e-15
MKL,1150,2.774e-16,2.731e-16,8.430e-16
VectorFFT,1151,1.779e-15,2.180e-15,5.023e-15
MKL,1151,4.647e-16,5.104e-16,1.439e-15
VectorFFT,1152,5.145e-16,8.494e-16,1.200e-15
MKL,1152,2.267e-16,2.620e-16,7.555e-16
VectorFFT,1153,9.798e-16,1.021e-15,2.792e-15
MKL,1153,4.614e-16,4.631e-16,1.310e-15
VectorFFT,1154,5.653e-16,6.923e-16,1.375e-15
MKL,1154,4.384e-16,4.290e-16,1.339e-15
VectorFFT,1155,6.246e-16,1.004e-15,2.154e-15
MKL,1155,4.114e-16,6.388e-16,1.165e-15
VectorFFT,1156,1.074e-15,1.130e-15,2.681e-15
MKL,1156,2.792e-16,2.224e-16,8.740e-16
VectorFFT,1157,5.471e-16,6.290e-16,1.093e-15
MKL,1157,3.159e-16,2.907e-16,9.727e-16
VectorFFT,1158,5.514e-16,6.456e-16,1.106e-15
MKL,1158,4.508e-16,3.738e-16,1.415e-15
VectorFFT,1159,5.396e-16,6.528e-16,1.178e-15
MKL,1159,3.189e-16,3.517e-16,1.082e-15
VectorFFT,1160,1.143e-15,1.890e-15,3.752e-15
MKL,1160,2.461e-16,3.066e-16,7.703e-16
VectorFFT,1161,1.660e-15,2.422e-15,5.715e-15
MKL,1161,3.868e-16,4.738e-16,1.156e-15
VectorFFT,1162,5.676e-16,7.539e-16,1.144e-15
MKL,1162,3.005e-16,3.143e-16,1.088e-15
VectorFFT,1163,5.417e-16,8.322e-16,1.103e-15
MKL,1163,4.654e-16,5.579e-16,1.400e-15
VectorFFT,1164,5.031e-16,4.969e-16,1.261e-15
MKL,1164,2.950e-16,3.616e-16,9.312e-16
VectorFFT,1165,5.384e-16,6.448e-16,1.242e-15
MKL,1165,4.285e-16,4.783e-16,1.311e-15
VectorFFT,1166,5.297e-16,8.149e-16,1.325e-15
MKL,1166,2.818e-16,4.420e-16,8.370e-16
VectorFFT,1167,5.423e-16,6.285e-16,1.160e-15
MKL,1167,4.507e-16,4.126e-16,1.342e-15
VectorFFT,1168,5.447e-16,6.914e-16,1.282e-15
MKL,1168,2.695e-16,3.551e-16,7.872e-16
VectorFFT,1169,5.499e-16,6.194e-16,1.309e-15
MKL,1169,4.435e-16,5.014e-16,1.233e-15
VectorFFT,1170,8.150e-16,1.223e-15,2.574e-15
MKL,1170,2.808e-16,2.976e-16,8.899e-16
VectorFFT,1171,1.467e-15,1.336e-15,4.170e-15
MKL,1171,4.314e-16,4.840e-16,1.393e-15
VectorFFT,1172,5.526e-16,7.418e-16,1.211e-15
MKL,1172,4.388e-16,5.440e-16,1.431e-15
VectorFFT,1173,1.291e-15,1.710e-15,4.248e-15
MKL,1173,3.963e-16,4.123e-16,1.169e-15
VectorFFT,1174,5.601e-16,5.671e-16,1.212e-15
MKL,1174,4.366e-16,4.282e-16,1.556e-15
VectorFFT,1175,1.694e-15,1.960e-15,5.193e-15
MKL,1175,3.088e-16,2.898e-16,1.187e-15
VectorFFT,1176,4.384e-16,6.895e-16,3.125e-15
MKL,1176,2.430e-16,2.555e-16,6.374e-16
VectorFFT,1177,5.936e-16,7.724e-16,1.054e-15
MKL,1177,4.445e-16,3.891e-16,1.417e-15
VectorFFT,1178,1.560e-15,2.315e-15,4.782e-15
MKL,1178,2.690e-16,3.587e-16,7.352e-16
VectorFFT,1179,5.364e-16,6.407e-16,1.178e-15
MKL,1179,4.446e-16,4.590e-16,1.404e-15
VectorFFT,1180,5.436e-16,6.368e-16,1.233e-15
MKL,1180,2.797e-16,3.591e-16,8.893e-16
VectorFFT,1181,5.468e-16,7.329e-16,1.107e-15
MKL,1181,4.376e-16,4.352e-16,1.528e-15
VectorFFT,1182,5.543e-16,5.922e-16,1.404e-15
MKL,1182,4.463e-16,4.475e-16,1.498e-15
VectorFFT,1183,9.481e-16,8.572e-16,2.716e-15
MKL,1183,2.905e-16,2.659e-16,1.176e-15
VectorFFT,1184,1.527e-15,1.858e-15,6.456e-15
MKL,1184,2.408e-16,2.150e-16,7.805e-16
VectorFFT,1185,5.576e-16,5.252e-16,1.172e-15
MKL,1185,3.778e-16,3.386e-16,1.079e-15
VectorFFT,1186,5.657e-16,9.976e-16,1.450e-15
MKL,1186,4.373e-16,5.841e-16,1.320e-15
VectorFFT,1187,5.404e-16,8.793e-16,1.160e-15
MKL,1187,4.815e-16,5.649e-16,1.530e-15
VectorFFT,1188,7.453e-16,9.218e-16,2.287e-15
MKL,1188,2.580e-16,2.592e-16,7.183e-16
VectorFFT,1189,1.838e-15,2.173e-15,5.321e-15
MKL,1189,2.947e-16,3.355e-16,8.924e-16
VectorFFT,1190,7.898e-16,1.222e-15,2.021e-15
MKL,1190,3.033e-16,3.783e-16,9.499e-16
VectorFFT,1191,5.477e-16,6.250e-16,1.295e-15
MKL,1191,4.832e-16,5.367e-16,1.703e-15
VectorFFT,1192,5.695e-16,7.058e-16,1.305e-15
MKL,1192,3.362e-16,5.297e-16,9.286e-16
VectorFFT,1193,5.258e-16,1.017e-15,1.371e-15
MKL,1193,4.457e-16,4.997e-16,1.239e-15
VectorFFT,1194,5.615e-16,6.907e-16,1.486e-15
MKL,1194,4.345e-16,3.959e-16,1.219e-15
VectorFFT,1195,5.597e-16,9.522e-16,1.278e-15
MKL,1195,4.353e-16,5.326e-16,1.390e-15
VectorFFT,1196,1.153e-15,1.497e-15,3.562e-15
MKL,1196,2.486e-16,2.716e-16,6.821e-16
VectorFFT,1197,1.156e-15,1.788e-15,4.158e-15
MKL,1197,3.280e-16,4.250e-16,9.240e-16
VectorFFT,1198,5.553e-16,6.618e-16,1.123e-15
MKL,1198,4.342e-16,4.487e-16,1.454e-15
VectorFFT,1199,5.711e-16,7.216e-16,1.170e-15
MKL,1199,4.432e-16,4.587e-16,1.154e-15
VectorFFT,1200,4.869e-16,5.650e-16,3.943e-15
MKL,1200,2.636e-16,3.232e-16,8.225e-16
VectorFFT,1201,1.856e-15,2.177e-15,5.620e-15
MKL,1201,4.877e-16,6.251e-16,1.434e-15
VectorFFT,1202,5.461e-16,8.070e-16,1.325e-15
MKL,1202,4.374e-16,4.290e-16,1.455e-15
VectorFFT,1203,5.405e-16,6.192e-16,1.120e-15
MKL,1203,4.310e-16,4.534e-16,1.230e-15
VectorFFT,1204,1.644e-15,2.164e-15,6.214e-15
MKL,1204,2.634e-16,2.814e-16,8.181e-16
VectorFFT,1205,5.502e-16,8.328e-16,1.116e-15
MKL,1205,4.492e-16,4.258e-16,1.320e-15
VectorFFT,1206,5.360e-16,7.562e-16,1.210e-15
MKL,1206,2.925e-16,3.826e-16,9.101e-16
VectorFFT,1207,5.709e-16,6.666e-16,1.313e-15
MKL,1207,3.178e-16,2.595e-16,1.108e-15
VectorFFT,1208,5.339e-16,5.793e-16,1.313e-15
MKL,1208,4.357e-16,4.604e-16,1.438e-15
VectorFFT,1209,1.416e-15,1.899e-15,4.413e-15
MKL,1209,3.106e-16,3.728e-16,1.046e-15
VectorFFT,1210,7.270e-16,7.866e-16,1.832e-15
MKL,1210,2.988e-16,2.819e-16,8.854e-16
VectorFFT,1211,5.627e-16,6.360e-16,1.379e-15
MKL,1211,4.723e-16,4.623e-16,1.368e-15
VectorFFT,1212,5.228e-16,6.848e-16,1.190e-15
MKL,1212,3.040e-16,3.947e-16,9.430e-16
VectorFFT,1213,5.519e-16,5.843e-16,1.045e-15
MKL,1213,4.361e-16,4.049e-16,1.245e-15
VectorFFT,1214,5.514e-16,7.025e-16,1.179e-15
MKL,1214,4.469e-16,4.768e-16,1.313e-15
VectorFFT,1215,7.146e-16,7.541e-16,2.703e-15
MKL,1215,4.843e-16,5.898e-16,1.402e-15
VectorFFT,1216,7.410e-16,9.230e-16,3.166e-15
MKL,1216,2.413e-16,2.645e-16,6.872e-16
VectorFFT,1217,1.290e-15,1.719e-15,3.065e-15
MKL,1217,4.851e-16,5.895e-16,1.758e-15
VectorFFT,1218,1.204e-15,1.201e-15,4.054e-15
MKL,1218,2.875e-16,3.113e-16,9.924e-16
