library,N,l2_error,max_error,rt_error
MKL,246,2.550e-16,2.433e-16,7.702e-16
VectorFFT,247,4.375e-16,5.119e-16,1.091e-15
MKL,247,3.005e-16,2.848e-16,7.918e-16
VectorFFT,248,4.030e-16,4.222e-16,1.151e-15
MKL,248,2.169e-16,2.420e-16,6.536e-16
VectorFFT,249,4.581e-16,4.718e-16,1.148e-15
MKL,249,3.449e-16,4.218e-16,1.170e-15
VectorFFT,250,2.796e-16,3.686e-16,7.662e-16
MKL,250,2.660e-16,3.126e-16,6.225e-16
VectorFFT,251,4.975e-16,6.553e-16,1.502e-15
MKL,251,5.236e-16,6.550e-16,1.332e-15
VectorFFT,252,3.455e-16,4.800e-16,9.704e-16
MKL,252,2.202e-16,2.338e-16,5.462e-16
VectorFFT,253,3.830e-16,5.021e-16,1.001e-15
MKL,253,3.255e-16,3.663e-16,7.594e-16
VectorFFT,254,3.652e-16,3.148e-16,8.083e-16
MKL,254,2.984e-16,3.465e-16,7.711e-16
VectorFFT,255,4.584e-16,4.735e-16,1.060e-15
MKL,255,3.060e-16,3.070e-16,8.063e-16
VectorFFT,256,1.737e-16,1.689e-16,4.443e-16
MKL,256,1.737e-16,1.689e-16,5.554e-16
VectorFFT,257,3.583e-16,3.797e-16,1.258e-15
MKL,257,4.121e-16,4.673e-16,1.275e-15
VectorFFT,258,4.013e-16,4.528e-16,9.676e-16
MKL,258,2.528e-16,3.018e-16,5.883e-16
VectorFFT,259,3.413e-16,4.137e-16,9.360e-16
MKL,259,2.591e-16,2.667e-16,6.905e-16
VectorFFT,260,3.644e-16,5.013e-16,9.962e-16
MKL,260,2.279e-16,2.473e-16,5.582e-16
VectorFFT,261,4.101e-16,4.702e-16,8.681e-16
MKL,261,2.596e-16,2.832e-16,7.230e-16
VectorFFT,262,3.362e-16,3.323e-16,8.404e-16
MKL,262,2.760e-16,2.950e-16,1.012e-15
VectorFFT,263,3.488e-16,3.246e-16,8.985e-16
MKL,263,4.333e-16,4.432e-16,1.115e-15
VectorFFT,264,3.244e-16,3.501e-16,1.030e-15
MKL,264,2.012e-16,2.158e-16,5.045e-16
VectorFFT,265,3.704e-16,4.087e-16,1.318e-15
MKL,265,3.022e-16,2.998e-16,7.801e-16
VectorFFT,266,4.124e-16,9.464e-16,9.028e-16
MKL,266,2.337e-16,4.112e-16,6.241e-16
VectorFFT,267,3.418e-16,3.672e-16,1.120e-15
MKL,267,2.930e-16,3.562e-16,9.521e-16
VectorFFT,268,3.600e-16,3.763e-16,1.115e-15
MKL,268,2.360e-16,2.579e-16,6.580e-16
VectorFFT,269,2.845e-16,3.312e-16,6.848e-16
MKL,269,4.007e-16,3.718e-16,1.370e-15
VectorFFT,270,3.693e-16,2.786e-16,1.021e-15
MKL,270,2.281e-16,2.048e-16,6.596e-16
VectorFFT,271,6.917e-16,6.660e-16,1.697e-15
MKL,271,4.165e-16,3.230e-16,1.061e-15
VectorFFT,272,3.895e-16,3.307e-16,9.884e-16
MKL,272,2.019e-16,1.895e-16,4.874e-16
VectorFFT,273,4.039e-16,4.820e-16,9.537e-16
MKL,273,3.581e-16,4.077e-16,9.210e-16
VectorFFT,274,3.870e-16,4.347e-16,1.199e-15
MKL,274,3.097e-16,3.965e-16,8.027e-16
VectorFFT,275,2.906e-16,3.542e-16,9.132e-16
MKL,275,2.592e-16,2.844e-16,6.246e-16
VectorFFT,276,4.250e-16,5.752e-16,1.358e-15
MKL,276,2.169e-16,2.409e-16,8.710e-16
VectorFFT,277,7.551e-16,7.842e-16,2.003e-15
MKL,277,4.107e-16,3.916e-16,1.288e-15
VectorFFT,278,3.680e-16,4.433e-16,1.014e-15
MKL,278,3.314e-16,4.017e-16,7.654e-16
VectorFFT,279,4.448e-16,5.877e-16,9.927e-16
MKL,279,2.472e-16,3.440e-16,8.587e-16
VectorFFT,280,2.446e-16,3.164e-16,6.133e-16
MKL,280,2.203e-16,2.513e-16,6.147e-16
VectorFFT,281,4.287e-16,4.688e-16,1.225e-15
MKL,281,4.631e-16,4.545e-16,1.361e-15
VectorFFT,282,3.842e-16,3.735e-16,8.037e-16
MKL,282,2.437e-16,3.408e-16,6.484e-16
VectorFFT,283,2.997e-16,2.969e-16,6.992e-16
MKL,283,4.135e-16,3.859e-16,1.369e-15
VectorFFT,284,2.938e-16,3.049e-16,7.544e-16
MKL,284,2.502e-16,3.705e-16,7.257e-16
VectorFFT,285,3.818e-16,3.834e-16,8.687e-16
MKL,285,2.748e-16,2.458e-16,6.693e-16
VectorFFT,286,5.582e-16,8.605e-16,1.481e-15
MKL,286,2.263e-16,2.354e-16,6.255e-16
VectorFFT,287,3.202e-16,3.680e-16,8.001e-16
MKL,287,2.760e-16,3.084e-16,8.400e-16
VectorFFT,288,3.049e-16,3.836e-16,7.455e-16
MKL,288,2.077e-16,2.423e-16,5.444e-16
VectorFFT,289,5.316e-16,4.361e-16,1.073e-15
MKL,289,4.350e-16,3.732e-16,9.999e-16
VectorFFT,290,3.446e-16,3.447e-16,8.339e-16
MKL,290,2.431e-16,3.225e-16,6.534e-16
VectorFFT,291,3.767e-16,4.946e-16,1.070e-15
MKL,291,4.136e-16,5.109e-16,1.143e-15
VectorFFT,292,3.512e-16,3.171e-16,1.114e-15
MKL,292,2.519e-16,3.069e-16,7.519e-16
VectorFFT,293,2.726e-16,2.654e-16,7.898e-16
MKL,293,4.142e-16,4.904e-16,1.022e-15
VectorFFT,294,3.309e-16,3.483e-16,7.568e-16
MKL,294,2.441e-16,2.342e-16,6.516e-16
VectorFFT,295,3.633e-16,3.572e-16,9.258e-16
MKL,295,3.095e-16,3.901e-16,8.435e-16
VectorFFT,296,3.340e-16,3.036e-16,9.541e-16
MKL,296,2.272e-16,2.289e-16,5.471e-16
VectorFFT,297,4.004e-16,5.518e-16,1.014e-15
MKL,297,3.534e-16,3.615e-16,1.061e-15
VectorFFT,298,2.921e-16,2.747e-16,7.436e-16
MKL,298,3.424e-16,5.777e-16,9.644e-16
VectorFFT,299,4.744e-16,4.957e-16,1.174e-15
MKL,299,2.407e-16,2.124e-16,6.908e-16
VectorFFT,300,3.200e-16,3.891e-16,7.705e-16
MKL,300,2.578e-16,2.817e-16,6.415e-16
VectorFFT,301,4.132e-16,3.381e-16,1.108e-15
MKL,301,2.731e-16,1.952e-16,6.080e-16
VectorFFT,302,3.348e-16,2.812e-16,1.057e-15
MKL,302,3.896e-16,3.922e-16,9.779e-16
VectorFFT,303,3.515e-16,3.605e-16,9.845e-16
MKL,303,4.020e-16,4.831e-16,1.178e-15
VectorFFT,304,3.024e-16,3.168e-16,8.747e-16
MKL,304,2.065e-16,2.866e-16,6.750e-16
VectorFFT,305,3.492e-16,3.735e-16,1.052e-15
MKL,305,3.044e-16,3.987e-16,7.002e-16
VectorFFT,306,4.437e-16,4.181e-16,1.426e-15
MKL,306,2.713e-16,2.886e-16,8.021e-16
VectorFFT,307,8.203e-16,6.776e-16,1.952e-15
MKL,307,4.105e-16,3.208e-16,1.338e-15
VectorFFT,308,2.717e-16,3.064e-16,7.020e-16
MKL,308,2.150e-16,2.633e-16,5.617e-16
VectorFFT,309,3.135e-16,3.257e-16,1.040e-15
MKL,309,4.083e-16,4.343e-16,1.394e-15
VectorFFT,310,3.775e-16,6.028e-16,1.103e-15
MKL,310,2.501e-16,3.472e-16,7.175e-16
VectorFFT,311,6.645e-16,8.209e-16,1.696e-15
MKL,311,4.211e-16,4.157e-16,1.524e-15
VectorFFT,312,3.830e-16,5.441e-16,1.150e-15
MKL,312,2.259e-16,2.069e-16,6.524e-16
VectorFFT,313,7.073e-16,6.135e-16,1.616e-15
MKL,313,4.337e-16,3.648e-16,1.425e-15
VectorFFT,314,3.753e-16,3.527e-16,1.213e-15
MKL,314,4.096e-16,4.411e-16,1.082e-15
VectorFFT,315,3.556e-16,3.459e-16,1.033e-15
MKL,315,3.997e-16,4.617e-16,1.153e-15
VectorFFT,316,2.944e-16,2.415e-16,8.261e-16
MKL,316,2.316e-16,3.717e-16,5.968e-16
VectorFFT,317,2.906e-16,2.960e-16,8.194e-16
MKL,317,4.483e-16,4.276e-16,1.142e-15
VectorFFT,318,3.538e-16,3.539e-16,1.073e-15
MKL,318,2.458e-16,2.765e-16,6.529e-16
VectorFFT,319,3.596e-16,5.732e-16,7.916e-16
MKL,319,2.612e-16,2.823e-16,6.123e-16
VectorFFT,320,2.254e-16,2.542e-16,7.577e-16
MKL,320,1.984e-16,2.307e-16,5.422e-16
VectorFFT,321,3.401e-16,3.072e-16,1.121e-15
MKL,321,3.954e-16,3.479e-16,1.307e-15
VectorFFT,322,4.369e-16,4.330e-16,1.236e-15
MKL,322,2.286e-16,2.881e-16,5.746e-16
VectorFFT,323,4.318e-16,4.988e-16,9.510e-16
MKL,323,3.861e-16,5.333e-16,1.002e-15
VectorFFT,324,3.812e-16,3.232e-16,1.132e-15
MKL,324,2.407e-16,1.832e-16,6.608e-16
VectorFFT,325,4.068e-16,4.775e-16,1.039e-15
MKL,325,3.051e-16,3.736e-16,8.374e-16
VectorFFT,326,3.706e-16,3.479e-16,9.755e-16
MKL,326,4.072e-16,3.412e-16,1.258e-15
VectorFFT,327,3.632e-16,4.821e-16,1.225e-15
MKL,327,3.806e-16,4.767e-16,1.075e-15
VectorFFT,328,3.058e-16,3.156e-16,7.008e-16
MKL,328,2.381e-16,2.338e-16,7.145e-16
VectorFFT,329,3.618e-16,3.762e-16,9.961e-16
MKL,329,2.687e-16,2.770e-16,6.643e-16
VectorFFT,330,3.536e-16,3.450e-16,1.006e-15
MKL,330,2.347e-16,2.599e-16,7.130e-16
VectorFFT,331,5.920e-16,6.431e-16,1.996e-15
MKL,331,3.857e-16,4.468e-16,1.080e-15
VectorFFT,332,3.693e-16,3.841e-16,1.091e-15
MKL,332,2.825e-16,4.259e-16,9.360e-16
VectorFFT,333,4.008e-16,4.875e-16,8.929e-16
MKL,333,3.818e-16,5.866e-16,1.055e-15
VectorFFT,334,3.819e-16,5.088e-16,1.255e-15
MKL,334,4.080e-16,4.925e-16,1.247e-15
VectorFFT,335,3.817e-16,4.490e-16,1.057e-15
MKL,335,2.945e-16,3.857e-16,7.160e-16
VectorFFT,336,2.632e-16,3.404e-16,6.749e-16
MKL,336,2.223e-16,2.490e-16,6.749e-16
VectorFFT,337,4.826e-16,3.142e-16,1.310e-15
MKL,337,4.150e-16,2.531e-16,1.155e-15
VectorFFT,338,6.791e-16,8.781e-16,1.868e-15
MKL,338,2.493e-16,2.228e-16,6.382e-16
VectorFFT,339,3.927e-16,5.344e-16,1.011e-15
MKL,339,4.288e-16,4.479e-16,1.325e-15
VectorFFT,340,3.966e-16,4.831e-16,8.624e-16
MKL,340,2.315e-16,2.349e-16,7.398e-16
VectorFFT,341,4.686e-16,5.299e-16,1.051e-15
MKL,341,2.532e-16,3.093e-16,8.916e-16
VectorFFT,342,3.972e-16,4.049e-16,9.757e-16
MKL,342,2.616e-16,3.687e-16,8.288e-16
VectorFFT,343,2.632e-16,2.753e-16,6.321e-16
MKL,343,4.164e-16,3.606e-16,1.102e-15
VectorFFT,344,3.542e-16,3.800e-16,9.139e-16
MKL,344,2.199e-16,2.949e-16,6.699e-16
VectorFFT,345,4.012e-16,4.374e-16,1.098e-15
MKL,345,4.486e-16,4.650e-16,1.072e-15
VectorFFT,346,3.134e-16,3.080e-16,9.100e-16
MKL,346,4.228e-16,5.084e-16,1.307e-15
VectorFFT,347,3.759e-16,3.883e-16,1.153e-15
MKL,347,4.216e-16,4.052e-16,1.417e-15
VectorFFT,348,3.843e-16,4.245e-16,8.790e-16
MKL,348,2.212e-16,2.441e-16,7.418e-16
VectorFFT,349,7.216e-16,5.874e-16,1.962e-15
MKL,349,3.957e-16,3.338e-16,1.112e-15
VectorFFT,350,2.808e-16,3.196e-16,8.134e-16
MKL,350,2.854e-16,3.360e-16,7.250e-16
VectorFFT,351,4.428e-16,5.657e-16,1.102e-15
MKL,351,3.269e-16,4.234e-16,7.790e-16
VectorFFT,352,2.697e-16,3.377e-16,7.437e-16
MKL,352,2.027e-16,2.895e-16,7.011e-16
VectorFFT,353,4.709e-16,4.904e-16,1.382e-15
MKL,353,4.198e-16,6.436e-16,1.163e-15
VectorFFT,354,3.903e-16,4.315e-16,1.159e-15
MKL,354,2.514e-16,3.651e-16,8.943e-16
VectorFFT,355,3.551e-16,3.573e-16,1.080e-15
MKL,355,4.014e-16,3.534e-16,1.149e-15
VectorFFT,356,3.210e-16,4.082e-16,9.486e-16
MKL,356,2.679e-16,3.514e-16,9.986e-16
VectorFFT,357,4.217e-16,4.236e-16,1.107e-15
MKL,357,2.534e-16,2.334e-16,8.411e-16
VectorFFT,358,3.655e-16,3.914e-16,1.206e-15
MKL,358,3.873e-16,3.868e-16,1.319e-15
VectorFFT,359,3.832e-16,3.165e-16,1.145e-15
MKL,359,4.930e-16,6.592e-16,1.297e-15
VectorFFT,360,3.228e-16,3.161e-16,7.724e-16
MKL,360,2.292e-16,2.305e-16,6.997e-16
VectorFFT,361,3.835e-16,3.203e-16,8.936e-16
MKL,361,3.470e-16,3.450e-16,1.091e-15
VectorFFT,362,3.607e-16,3.178e-16,1.132e-15
MKL,362,3.991e-16,3.721e-16,1.030e-15
VectorFFT,363,3.365e-16,3.057e-16,1.084e-15
MKL,363,2.908e-16,4.235e-16,7.977e-16
VectorFFT,364,3.695e-16,5.513e-16,8.787e-16
MKL,364,2.371e-16,2.975e-16,7.324e-16
VectorFFT,365,3.678e-16,4.226e-16,1.066e-15
MKL,365,3.950e-16,4.922e-16,1.084e-15
VectorFFT,366,3.901e-16,3.983e-16,1.421e-15
MKL,366,2.482e-16,2.927e-16,6.877e-16
VectorFFT,367,3.269e-16,3.926e-16,9.106e-16
MKL,367,4.202e-16,4.653e-16,1.278e-15
VectorFFT,368,3.420e-16,3.699e-16,9.771e-16
MKL,368,2.152e-16,2.832e-16,5.251e-16
VectorFFT,369,3.760e-16,3.979e-16,8.566e-16
MKL,369,3.584e-16,3.828e-16,1.207e-15
VectorFFT,370,3.570e-16,2.998e-16,9.045e-16
MKL,370,2.516e-16,2.421e-16,8.064e-16
VectorFFT,371,3.217e-16,2.718e-16,8.885e-16
MKL,371,3.168e-16,2.845e-16,7.553e-16
VectorFFT,372,4.207e-16,4.917e-16,1.201e-15
MKL,372,2.245e-16,2.497e-16,7.718e-16
VectorFFT,373,3.699e-16,2.729e-16,1.216e-15
MKL,373,3.853e-16,3.130e-16,1.395e-15
VectorFFT,374,6.534e-16,7.464e-16,2.355e-15
MKL,374,2.764e-16,2.492e-16,7.032e-16
VectorFFT,375,3.372e-16,3.438e-16,1.074e-15
MKL,375,4.377e-16,5.713e-16,1.166e-15
VectorFFT,376,3.377e-16,4.487e-16,7.224e-16
MKL,376,2.362e-16,3.258e-16,5.747e-16
VectorFFT,377,4.601e-16,5.856e-16,1.163e-15
MKL,377,2.921e-16,3.000e-16,6.861e-16
VectorFFT,378,3.689e-16,3.665e-16,1.189e-15
MKL,378,2.494e-16,2.694e-16,7.116e-16
VectorFFT,379,7.482e-16,6.719e-16,2.260e-15
MKL,379,4.685e-16,4.776e-16,1.239e-15
VectorFFT,380,3.251e-16,3.338e-16,1.008e-15
MKL,380,2.520e-16,2.568e-16,6.615e-16
VectorFFT,381,3.837e-16,4.252e-16,1.071e-15
MKL,381,4.241e-16,4.821e-16,1.265e-15
VectorFFT,382,3.716e-16,3.810e-16,1.093e-15
MKL,382,4.121e-16,4.447e-16,1.369e-15
VectorFFT,383,4.017e-16,4.099e-16,1.100e-15
MKL,383,4.354e-16,5.129e-16,1.301e-15
VectorFFT,384,2.800e-16,3.401e-16,7.881e-16
MKL,384,2.102e-16,2.434e-16,5.569e-16
VectorFFT,385,2.964e-16,3.242e-16,1.015e-15
MKL,385,2.738e-16,2.975e-16,7.125e-16
VectorFFT,386,3.918e-16,4.662e-16,1.248e-15
MKL,386,4.440e-16,4.396e-16,1.217e-15
VectorFFT,387,4.225e-16,5.321e-16,1.105e-15
MKL,387,3.352e-16,3.911e-16,9.769e-16
VectorFFT,388,3.286e-16,4.379e-16,9.321e-16
MKL,388,2.865e-16,3.383e-16,8.268e-16
VectorFFT,389,3.816e-16,3.302e-16,1.243e-15
MKL,389,4.696e-16,4.810e-16,1.491e-15
VectorFFT,390,4.225e-16,5.275e-16,1.056e-15
MKL,390,2.683e-16,3.384e-16,7.190e-16
VectorFFT,391,4.900e-16,6.598e-16,1.174e-15
MKL,391,2.482e-16,2.225e-16,7.399e-16
VectorFFT,392,2.460e-16,2.415e-16,8.398e-16
MKL,392,2.258e-16,2.732e-16,7.047e-16
VectorFFT,393,3.300e-16,2.562e-16,8.437e-16
MKL,393,5.078e-16,4.103e-16,1.889e-15
VectorFFT,394,3.634e-16,3.351e-16,1.180e-15
MKL,394,4.266e-16,4.667e-16,1.186e-15
VectorFFT,395,3.712e-16,3.416e-16,1.106e-15
MKL,395,3.039e-16,2.627e-16,8.161e-16
VectorFFT,396,3.961e-16,4.762e-16,1.039e-15
MKL,396,2.257e-16,2.943e-16,6.028e-16
VectorFFT,397,6.272e-16,6.691e-16,1.589e-15
MKL,397,4.706e-16,4.834e-16,1.503e-15
VectorFFT,398,3.789e-16,3.516e-16,1.031e-15
MKL,398,4.585e-16,4.129e-16,1.246e-15
VectorFFT,399,3.745e-16,2.622e-16,1.030e-15
MKL,399,2.968e-16,2.307e-16,9.068e-16
VectorFFT,400,2.858e-16,2.860e-16,8.685e-16
MKL,400,2.522e-16,2.860e-16,6.817e-16
VectorFFT,401,4.760e-16,5.062e-16,1.241e-15
MKL,401,4.637e-16,4.378e-16,1.348e-15
VectorFFT,402,3.947e-16,4.486e-16,1.195e-15
MKL,402,2.623e-16,3.199e-16,7.678e-16
VectorFFT,403,4.589e-16,5.119e-16,1.271e-15
MKL,403,2.489e-16,2.282e-16,7.038e-16
VectorFFT,404,3.889e-16,4.404e-16,1.517e-15
MKL,404,2.657e-16,3.218e-16,7.391e-16
VectorFFT,405,3.830e-16,4.147e-16,1.128e-15
MKL,405,3.403e-16,4.034e-16,8.311e-16
VectorFFT,406,3.894e-16,5.464e-16,1.202e-15
MKL,406,2.342e-16,2.662e-16,7.489e-16
VectorFFT,407,3.612e-16,4.210e-16,9.181e-16
MKL,407,2.585e-16,3.584e-16,6.437e-16
VectorFFT,408,4.060e-16,5.234e-16,1.071e-15
MKL,408,2.341e-16,2.317e-16,5.480e-16
VectorFFT,409,7.547e-16,8.306e-16,2.025e-15
MKL,409,4.541e-16,5.245e-16,1.590e-15
VectorFFT,410,3.257e-16,3.526e-16,7.858e-16
MKL,410,2.622e-16,2.970e-16,7.938e-16
VectorFFT,411,4.164e-16,4.161e-16,1.635e-15
MKL,411,5.101e-16,6.557e-16,1.489e-15
VectorFFT,412,3.490e-16,2.948e-16,9.993e-16
MKL,412,2.891e-16,2.666e-16,9.014e-16
VectorFFT,413,3.534e-16,5.090e-16,9.387e-16
MKL,413,2.749e-16,2.938e-16,7.642e-16
VectorFFT,414,4.382e-16,5.497e-16,1.367e-15
MKL,414,2.453e-16,2.739e-16,6.982e-16
VectorFFT,415,4.293e-16,4.514e-16,1.366e-15
MKL,415,3.077e-16,3.756e-16,8.182e-16
VectorFFT,416,3.379e-16,3.921e-16,9.353e-16
MKL,416,2.145e-16,2.254e-16,7.207e-16
VectorFFT,417,4.132e-16,4.463e-16,1.177e-15
MKL,417,4.797e-16,5.663e-16,1.484e-15
VectorFFT,418,5.914e-16,1.206e-15,1.824e-15
MKL,418,2.553e-16,3.022e-16,8.291e-16
VectorFFT,419,3.834e-16,3.764e-16,1.651e-15
MKL,419,4.894e-16,5.878e-16,1.438e-15
VectorFFT,420,3.322e-16,3.101e-16,8.931e-16
MKL,420,2.431e-16,2.571e-16,6.508e-16
VectorFFT,421,6.064e-16,6.340e-16,1.578e-15
MKL,421,4.776e-16,5.096e-16,1.721e-15
VectorFFT,422,3.618e-16,3.874e-16,1.084e-15
MKL,422,4.775e-16,5.462e-16,1.344e-15
VectorFFT,423,4.421e-16,4.294e-16,1.241e-15
MKL,423,3.171e-16,3.265e-16,1.000e-15
VectorFFT,424,3.758e-16,3.937e-16,1.070e-15
MKL,424,2.581e-16,3.357e-16,6.455e-16
VectorFFT,425,4.473e-16,6.380e-16,1.179e-15
MKL,425,2.791e-16,2.935e-16,9.884e-16
VectorFFT,426,3.888e-16,5.531e-16,9.844e-16
MKL,426,2.665e-16,4.271e-16,7.815e-16
VectorFFT,427,3.850e-16,3.842e-16,1.161e-15
MKL,427,2.930e-16,3.186e-16,8.270e-16
VectorFFT,428,4.147e-16,4.589e-16,1.326e-15
MKL,428,2.905e-16,3.035e-16,7.781e-16
VectorFFT,429,4.234e-16,3.757e-16,1.201e-15
MKL,429,2.625e-16,3.094e-16,7.428e-16
VectorFFT,430,3.611e-16,3.791e-16,1.070e-15
MKL,430,2.454e-16,2.897e-16,6.833e-16
VectorFFT,431,3.887e-16,3.389e-16,9.256e-16
MKL,431,4.743e-16,3.473e-16,1.820e-15
VectorFFT,432,3.725e-16,5.144e-16,1.085e-15
MKL,432,2.176e-16,2.800e-16,6.701e-16
VectorFFT,433,6.423e-16,7.129e-16,2.049e-15
MKL,433,4.750e-16,5.613e-16,1.586e-15
VectorFFT,434,4.635e-16,7.333e-16,1.794e-15
MKL,434,2.592e-16,3.064e-16,7.743e-16
VectorFFT,435,3.959e-16,4.710e-16,9.884e-16
MKL,435,3.742e-16,4.364e-16,1.008e-15
VectorFFT,436,4.237e-16,4.097e-16,1.294e-15
MKL,436,2.923e-16,4.602e-16,1.081e-15
VectorFFT,437,4.021e-16,4.719e-16,1.399e-15
MKL,437,2.711e-16,3.325e-16,7.152e-16
VectorFFT,438,3.895e-16,3.500e-16,1.261e-15
MKL,438,2.557e-16,3.033e-16,7.418e-16
VectorFFT,439,3.960e-16,4.428e-16,1.153e-15
MKL,439,4.857e-16,4.250e-16,1.471e-15
VectorFFT,440,2.973e-16,2.435e-16,9.238e-16
MKL,440,2.333e-16,1.841e-16,6.321e-16
VectorFFT,441,3.587e-16,3.568e-16,9.837e-16
MKL,441,3.069e-16,3.127e-16,7.888e-16
VectorFFT,442,7.166e-16,1.384e-15,2.284e-15
MKL,442,2.639e-16,3.178e-16,7.916e-16
VectorFFT,443,3.820e-16,4.138e-16,1.226e-15
MKL,443,4.919e-16,5.439e-16,1.543e-15
VectorFFT,444,3.956e-16,6.550e-16,9.480e-16
MKL,444,2.351e-16,2.828e-16,6.884e-16
VectorFFT,445,3.599e-16,3.634e-16,1.002e-15
MKL,445,3.367e-16,3.284e-16,8.107e-16
VectorFFT,446,3.980e-16,4.729e-16,1.053e-15
MKL,446,4.926e-16,5.865e-16,1.530e-15
VectorFFT,447,3.826e-16,4.667e-16,1.165e-15
MKL,447,4.878e-16,6.982e-16,1.612e-15
VectorFFT,448,2.218e-16,3.338e-16,6.986e-16
MKL,448,2.046e-16,3.093e-16,5.255e-16
VectorFFT,449,4.351e-16,4.538e-16,1.252e-15
MKL,449,4.939e-16,5.019e-16,1.495e-15
VectorFFT,450,3.662e-16,4.170e-16,9.611e-16
MKL,450,2.551e-16,3.040e-16,8.161e-16
VectorFFT,451,3.585e-16,3.369e-16,1.235e-15
MKL,451,3.056e-16,2.617e-16,9.624e-16
VectorFFT,452,3.996e-16,4.167e-16,1.210e-15
MKL,452,2.957e-16,3.345e-16,7.742e-16
VectorFFT,453,4.105e-16,4.242e-16,1.189e-15
MKL,453,4.958e-16,7.917e-16,1.541e-15
VectorFFT,454,3.938e-16,3.999e-16,1.554e-15
MKL,454,4.569e-16,5.571e-16,1.404e-15
VectorFFT,455,4.055e-16,6.526e-16,1.025e-15
MKL,455,2.760e-16,3.129e-16,7.299e-16
VectorFFT,456,3.252e-16,3.703e-16,9.765e-16
MKL,456,2.296e-16,2.806e-16,8.039e-16
VectorFFT,457,6.259e-16,5.600e-16,1.873e-15
MKL,457,4.859e-16,5.998e-16,1.473e-15
VectorFFT,458,3.961e-16,4.130e-16,1.060e-15
MKL,458,4.825e-16,4.687e-16,1.354e-15
VectorFFT,459,5.060e-16,5.780e-16,1.410e-15
MKL,459,2.680e-16,3.354e-16,9.014e-16
VectorFFT,460,3.923e-16,4.619e-16,1.179e-15
MKL,460,2.126e-16,2.189e-16,6.304e-16
VectorFFT,461,4.057e-16,4.721e-16,1.213e-15
MKL,461,4.957e-16,6.653e-16,1.478e-15
VectorFFT,462,3.455e-16,3.501e-16,9.954e-16
MKL,462,2.546e-16,2.731e-16,7.908e-16
VectorFFT,463,6.309e-16,4.341e-16,1.700e-15
MKL,463,5.106e-16,4.740e-16,1.356e-15
VectorFFT,464,3.280e-16,3.854e-16,8.593e-16
MKL,464,2.273e-16,4.043e-16,6.643e-16
VectorFFT,465,4.322e-16,5.598e-16,1.356e-15
MKL,465,2.798e-16,4.759e-16,8.088e-16
VectorFFT,466,3.953e-16,5.008e-16,1.364e-15
MKL,466,4.893e-16,5.654e-16,1.813e-15
VectorFFT,467,3.746e-16,3.674e-16,1.476e-15
MKL,467,5.218e-16,3.839e-16,1.522e-15
VectorFFT,468,4.455e-16,4.653e-16,1.133e-15
MKL,468,2.294e-16,2.282e-16,6.493e-16
VectorFFT,469,3.750e-16,4.476e-16,1.234e-15
MKL,469,2.813e-16,3.033e-16,8.074e-16
VectorFFT,470,3.750e-16,4.074e-16,9.056e-16
MKL,470,2.659e-16,2.796e-16,8.083e-16
VectorFFT,471,4.081e-16,3.952e-16,1.491e-15
MKL,471,4.807e-16,5.493e-16,1.320e-15
VectorFFT,472,4.078e-16,4.462e-16,1.261e-15
MKL,472,2.578e-16,3.252e-16,6.610e-16
VectorFFT,473,3.866e-16,3.901e-16,9.495e-16
MKL,473,3.559e-16,3.543e-16,1.040e-15
VectorFFT,474,3.645e-16,4.811e-16,9.761e-16
MKL,474,2.569e-16,4.180e-16,7.967e-16
VectorFFT,475,3.658e-16,3.853e-16,9.647e-16
MKL,475,2.949e-16,3.436e-16,8.594e-16
VectorFFT,476,4.076e-16,4.739e-16,1.032e-15
MKL,476,2.321e-16,2.302e-16,6.445e-16
VectorFFT,477,4.138e-16,3.722e-16,1.288e-15
MKL,477,2.762e-16,2.504e-16,7.329e-16
VectorFFT,478,3.968e-16,3.973e-16,1.016e-15
MKL,478,4.914e-16,6.288e-16,1.498e-15
VectorFFT,479,3.902e-16,3.971e-16,1.050e-15
MKL,479,4.964e-16,5.831e-16,1.478e-15
VectorFFT,480,2.980e-16,2.883e-16,8.116e-16
MKL,480,2.423e-16,2.413e-16,6.026e-16
VectorFFT,481,4.429e-16,5.411e-16,1.388e-15
MKL,481,2.654e-16,3.355e-16,7.652e-16
VectorFFT,482,4.217e-16,4.594e-16,1.243e-15
MKL,482,4.602e-16,4.848e-16,1.393e-15
VectorFFT,483,4.165e-16,4.451e-16,1.059e-15
MKL,483,3.607e-16,4.335e-16,1.010e-15
VectorFFT,484,3.139e-16,3.347e-16,8.827e-16
MKL,484,2.281e-16,1.981e-16,6.415e-16
VectorFFT,485,4.098e-16,3.234e-16,1.292e-15
MKL,485,5.214e-16,4.120e-16,1.710e-15
VectorFFT,486,4.407e-16,6.405e-16,1.220e-15
MKL,486,2.702e-16,3.019e-16,6.945e-16
VectorFFT,487,3.661e-16,4.208e-16,1.053e-15
MKL,487,5.177e-16,5.296e-16,1.469e-15
VectorFFT,488,4.306e-16,4.673e-16,1.388e-15
MKL,488,2.600e-16,3.104e-16,7.729e-16
VectorFFT,489,3.711e-16,3.911e-16,9.683e-16
MKL,489,5.158e-16,5.568e-16,1.375e-15
VectorFFT,490,2.735e-16,3.673e-16,7.251e-16
MKL,490,2.545e-16,2.663e-16,7.992e-16
VectorFFT,491,4.920e-16,4.876e-16,1.245e-15
